doc_id,text
3124,"High risk Ebola could reach France and UK by end-October, scientists calculate"
3125,Aid workers ask where was WHO in Ebola outbreak?
3126,Ebola ruled out for ill passenger escorted off plane in Newark
3127,"Ebola patient in Dallas turns critical, no new U.S. cases"
3128,Washington hospital rules out Ebola for patient back from Nigeria
3129,Ebola waste disposal has proven a thorny issue: CDC
3130,Dallas hospital: U.S. Ebola patient now in critical condition
3131,Two passengers escorted from Newark flight on Ebola concern: report
3132,"CDC fields scores of possible Ebola case inquiries, no new infections"
3133,"U.S. CDC: Many inquiries about possible Ebola cases, no new infections"
3134,Swedish woman world's first to give birth after womb transplant
3135,First French Ebola patient leaves hospital
3136,Mali struggles to filter passengers from Ebola-hit Guinea
3137,Eleventh child in Colorado treated for virus-related paralysis symptoms
3138,U.S. parents confront fear of Ebola in classroom
3139,"U.S. defends Ebola response, about 50 under observation"
3140,"UN mission to send helicopters, vehicles to West Africa in Ebola fight"
3141,Haiti bans its citizens from UN mission against Ebola
3142,Social support tied to outcomes among young heart patients
3143,RT @ReutersLive: Press briefing on the U.S. government's response to the #Ebola epidemic in West Africa. Watch LIVE now:
3144,RT @ReutersUS: Four people quarantined in Texas Ebola case will be moved soon to another location: Dallas County Fire Marshal
3145,"Ebola death toll rises to 3,439: WHO"
3146,RT @ReutersLive: White House briefing on Ebola delayed. Stay tuned here:
3147,RT @ReutersLive: MINUTES AWAY: White House briefing on #Ebola. LIVE:
3148,E. coli detected for the second time in water supply near Seattle
3149,Patients tend to listen more to female doctors
3150,DOT spokesman confirms it has issued special waste management permit for Texas hospital caring for Ebola patient.
3151,How gaps in data are hindering the fight against #Ebola:
3152,Low-cost home fixes may prevent falls
3153,Many U.S. nurses say they are unprepared to handle #Ebola patients:
3154,Many young pregnant women need better dental care: study
3155,U.S. nurses say they are unprepared to handle Ebola patients
3156,RT @ReutersUS: Officials to dispose of items and clean Dallas apartment where Ebola patient stayed:
3157,People with #Ebola can get through airport screenings and onto a plane with a lie and a lot of ibuprofen:
3158,Liberia imposes media restrictions on 'invasive' Ebola coverage
3159,"Battle against Ebola hampered by gaps in data, hidden cases"
3160,RT @ReutersTech: #Facebook already knows your interests -- soon it could know the state of your health:
3161,RT @ReutersUS: Four people close to the U.S. Ebola patient are quarantined in a Dallas apartment:
3162,Ebola patient arrives in Germany from Sierra Leone: local officials
3163,Prescription for avoiding Ebola airport screening: ibuprofen
3164,American cameraman for NBC News diagnosed with Ebola in Liberia
3165,U.S. appeals court lets Texas enforce abortion clinic rules
3166,Four close to U.S. Ebola patient quarantined in Dallas apartment
3167,UK cost agency NICE rejects another Roche cancer drug
3168,Federal appeals court allows Texas abortion restrictions to take effect
3169,U.S. heroin deaths double in link to prescription painkillers: CDC
3170,Caregiver training may help mentally disabled adults with dental care
3171,Green offices make employees happier and more productive: study
3172,EU agency adopts plan to cut clinical trial secrecy
3173,Ebola patient to fly to Germany for treatment
3174,HIV pandemic's roots traced back to 1920s Kinshasa
3175,Saudi authorities on Ebola watch as millions gather for haj
3176,Exxon sees some disruption from Ebola outbreak: CEO
3177,"HIV treatment, awareness lacking among U.S. gay, bisexual men"
3178,RT @ReutersUS: Liberia says could prosecute U.S. Ebola patient Thomas Eric Duncan for making false declaration on travel document.
3179,"CDC: Of the 100 contacts being assessed, ""a handful"" have been identified as possibly exposed to Ebola."
3180,CDC: Health officials have interviewed most of the 100 people who may have had contact with the Dallas Ebola patient.
3181,Eli Lilly stops development of lupus drug; XTL shares soar
3182,"RT @ReutersOpinion: Controlling #Ebola isn't about high-tech treatments or cures - it's far simpler than that, but harder to get right: htt…"
3183,RT @ReutersUS: Up to 100 people may have had direct or indirect contact with Dallas #Ebola patient:
3184,ACLU sues to block Alabama underage abortion hearings law
3185,MERS patient in Austria assumed infectious on Doha-Vienna flight: WHO
3186,Air industry battles Ebola with heat scans and handwash
3187,RT @ReutersUS: More than 80 people had direct or indirect contact with U.S. #Ebola patient:
3188,Food crisis looms as Ebola rampages through West Africa
3189,Supreme Court to decide Idaho Medicaid reimbursement dispute
3190,Dallas Ebola patient vomited outside apartment as he was bundled into ambulance:
3191,Pay attention to pollution to combat asthma symptoms: case study
3192,Ariad Pharma's lung cancer drug gets breakthrough therapy status
3193,RT @LMariaGarza: My latest: #Ebola arrival shakes cultural crossroads community in Dallas
3194,"RT @ReutersUS: Dallas County said 12 to 18 people were in direct contact with Ebola patient, others were in contact with that group."
3195,RT @ReutersUS: More than 80 people in contact with Ebola patient or people who came in direct contact with Ebola patient: Dallas County
3196,RT @ReutersUS: Up to 80 people had contact with Dallas #Ebola patient:
3197,Eli Lilly to drop development of lupus drug
3198,RT @ReutersUS: #Ebola patient in Dallas was seen vomiting outside apartment on way to hospital:
3199,"Cuban doctors, nurses head to West Africa to help in Ebola fight"
3200,Emirates president says Ebola hits Asian demand for Africa flights
3201,Silicon Valley takes benefits 'arms race' to health care
3202,"Ebola stabilizing in Liberia, doomsday forecasts wrong - president"
3203,UK must channel aid to fight FGM in Sierra Leone: lawmakers
3204,Britain calls for international help on Ebola as London conference begins
3205,Exclusive: U.S. nears solution for safe disposal of Ebola waste
3206,Australia criticized for not sending medical staff to fight Ebola
3207,Dallas Ebola patient vomited outside apartment on way to hospital
3208,UK must restore aid for Sierra Leone and Liberia: report
3209,"No-cost, long-acting contraception cuts teen pregnancy by 79 percent"
3210,Early gluten exposure no protection against celiac disease
3211,Don’t worry: Neuroticism linked to Alzheimer’s risk in women
3212,U.S. relief group sending key supplies to Liberia to fight Ebola
3213,"RT @ReutersUS: Everything you need to know about #Ebola explained, in today's Data Dive:"
3214,"Up to 18 people, including children, exposed to U.S. Ebola patient:"
3215,"RT @ReutersUS: VIDEO: From Medicare to long-term care to HSAs, Reuters explores the options."
3216,Study finds weak evidence for garlic in high blood pressure
3217,"Five Dallas-area students had contact with #Ebola patient, officials say:"
3218,Loss of smell may be predictor of death in older adults: study
3219,"Ebola deaths reach 3,338, but widely undercounted, WHO says"
3220,Scientists find potential way to treat cold-triggered asthma
3221,"Reeling from Ebola, WHO warns of MERS risk to Africa"
3222,"Death toll from West African Ebola outbreak rises to 3,338 out of 7,178 cases: WHO"
3223,Rhode Island child with Enterovirus dies after bacterial infection:
3224,"GlaxoSmithKline, NewLink working to bring Ebola vaccines online: WHO"
3225,First patient diagnosed in the U.S. with Ebola traveled from Liberia to Texas via Brussels:
3226,RT @ReutersLive: Some school-age children have had contact with Ebola patient: Texas Gov. Perry
3227,RT @ReutersLive: Texas Governor Rick Perry now speaking to media on first Ebola case diagnosed in the U.S. LIVE:
3228,RT @ReutersLive: Texas Gov. Rick Perry minutes away from speaking on first Ebola diagnosis in the United States. We'll have it LIVE: http:/…
3229,Afghanistan is worst country for older people: index
3230,"GSK, NewLink working to bring Ebola vaccines online - WHO"
3231,"Canada vaccine shipped to Geneva, U.S. hospitals as precaution"
3232,U.S. airlines in contact with government about Ebola concerns
3233,"When U.S. Ebola patient was initially turned away, others may have been exposed to virus:"
3234,Rhode Island child dies of infection tied to Enterovirus D68: officials
3235,World Bank chief says Ebola outbreak shows harm of inequality
3236,Experts questioning why first patient to be diagnosed with Ebola in U.S. was evaluated initially and turned away:
3237,RT @ReutersUS: Liberian government says it monitors screening programs in place to prevent Ebola spreading via air travel.
3238,"RT @ReutersUS: Ebola case in U.S. showed no signs of fever, symptoms of virus when he left Liberia on Sept. 19: Liberian government"
3239,"RT @ReutersUS: Ebola patient in Texas hospital in ""serious condition"": hospital spokeswoman"
3240,RT @ReutersUS: Texas health officials say they have no other suspected Ebola cases in Texas at this time.
3241,Dallas health experts reviewing potential #Ebola exposure after first diagnosis in U.S.:
3242,RT @ReutersUS: All three members of Dallas ambulance crew exposed to Ebola patient test negative for Ebola: City of Dallas
3243,Novo Nordisk's next big idea: a once-weekly insulin shot
3244,Ardelyx bowel drug succeeds in mid-stage trial
3245,Express Scripts 2015 Medicare drug plans to be available at Walgreen
3246,Portola Pharma drug reverses effect of anti-clotting drugs in study
3247,South Africa public health union demands 15 percent pay increase
3248,Ardelyx irritable bowel syndrome drug succeeds in mid-stage trial
3249,"West Africa Ebola crisis hits tourism, compounds hunger in Gambia"
3250,Exclusive: India set to run out of critical free drug for HIV/AIDS program
3251,Plant-based vaccines challenge big pharma for $3 billion flu market
3252,Mexico says Ghanaian patient shows no signs of Ebola virus
3253,Traveler from Liberia is first Ebola patient diagnosed in U.S.
3254,"Global spa, wellness industry estimated at $3.4 trillion: report"
3255,"Ebola spreading fast, international aid not enough: experts"
3256,"After-school exercise may improve thinking skills, fitness"
3257,Spouse personality may affect career success
3258,Discuss risks of radiation imaging: cardiologists
3259,Rights body mulls forced sterilization of HIV-positive woman
3260,Trio of pharma companies jump after CDC confirms U.S. Ebola case
3261,RT @ReutersLive: CDC director says has no doubt country will be able to control this case of Ebola so it does not spread widely. LIVE: http…
